animal_id,key,date,julian,latitude,longitude,sex,year,missing,pop,tag,fly,graze,stationary,nbursts,ptf,mean.odba,median.odba
17778,17778_2018,2018-04-22,112,64.520142,-22.103897,female,2018,n,GRLD,ORN,91,108,39,238,0.453781512605042,0.6880127435662602,0.8256635842870144
17778,17778_2018,2018-04-23,113,64.514587,-22.081553,female,2018,n,GRLD,ORN,83,101,53,237,0.42616033755274263,0.6549999375654074,0.7538195163628143
17778,17778_2018,2018-04-24,114,64.514465,-22.084393,female,2018,n,GRLD,ORN,53,124,61,238,0.5210084033613446,0.5702957599521549,0.6830840332976174
17778,17778_2018,2018-04-25,115,64.515015,-22.084854,female,2018,n,GRLD,ORN,76,115,46,237,0.48523206751054854,0.6336295929087586,0.7610404734168845
17778,17778_2018,2018-04-26,116,64.519897,-22.10397,female,2018,n,GRLD,ORN,91,94,53,238,0.3949579831932773,0.657722113808376,0.8026617295598366
17778,17778_2018,2018-04-27,117,64.513023,-22.088882,female,2018,n,GRLD,ORN,73,103,61,237,0.4345991561181435,0.6177225915971031,0.7229020172822253
17778,17778_2018,2018-04-28,118,64.514351,-22.083931,female,2018,n,GRLD,ORN,66,115,55,236,0.4872881355932203,0.6099573903820253,0.6896608600589045
17778,17778_2018,2018-04-29,119,64.515434,-22.079073,female,2018,n,GRLD,ORN,30,140,67,237,0.5907172995780591,0.5278920699859377,0.6003910354152882
17778,17778_2018,2018-04-30,120,64.516693,-22.083616,female,2018,n,GRLD,ORN,54,146,37,237,0.6160337552742616,0.6273833773087026,0.71031486925042
17778,17778_2018,2018-05-01,121,64.517059,-22.080343,female,2018,n,GRLD,ORN,71,136,30,237,0.5738396624472574,0.6707633478860489,0.763802264664567
17778,17778_2018,2018-05-02,122,64.516983,-22.084206,female,2018,n,GRLD,ORN,43,119,75,237,0.5021097046413502,0.5328435023925678,0.47132505865930235
17778,17778_2018,2018-05-03,123,64.519516,-22.084612,female,2018,n,GRLD,ORN,48,144,45,237,0.6075949367088608,0.6389257191186589,0.7108767863237578
17778,17778_2018,2018-05-04,124,64.519295,-22.085566,female,2018,n,GRLD,ORN,70,126,41,237,0.5316455696202531,0.7364760828742855,0.8160845740724126
17778,17778_2018,2018-05-05,125,64.517754,-22.083935,female,2018,n,GRLD,ORN,65,129,44,238,0.542016806722689,0.69632457748193,0.7867504599238845
17778,17778_2018,2018-05-06,126,64.514267,-22.079674,female,2018,n,GRLD,ORN,70,125,40,235,0.5319148936170213,0.7215214222712166,0.7860624505310883
17778,17778_2018,2018-05-07,127,64.517342,-22.082207,female,2018,n,GRLD,ORN,56,126,56,238,0.5294117647058824,0.573338822581331,0.7022431043914505
17778,17778_2018,2018-05-08,128,65.273308,-35.728271,female,2018,n,GRLD,ORN,23,167,47,237,0.7046413502109705,0.6133937501235142,0.6925979410683034
17778,17778_2018,2018-05-09,129,67.085518,-53.527103,female,2018,n,GRLD,ORN,15,175,47,237,0.7383966244725738,0.6000875252323952,0.7390458692242733
17778,17778_2018,2018-05-10,130,69.682678,-51.949574,female,2018,n,GRLD,ORN,11,122,105,238,0.5126050420168067,0.37887442733078225,0.18710503925126504
17778,17778_2018,2018-05-11,131,70.568588,-54.324699,female,2018,n,GRLD,ORN,7,90,140,237,0.379746835443038,0.26877328906120956,0.0742845902659244
17778,17778_2018,2018-05-12,132,70.460205,-54.096855,female,2018,n,GRLD,ORN,24,92,122,238,0.3865546218487395,0.37512653346856883,0.09633049716695373
17778,17778_2018,2018-05-13,133,70.464836,-54.094166,female,2018,n,GRLD,ORN,33,113,91,237,0.4767932489451477,0.4798907708526434,0.28567230666621657
17778,17778_2018,2018-05-14,134,70.46521,-54.097606999999996,female,2018,n,GRLD,ORN,65,106,67,238,0.44537815126050423,0.6407514275899518,0.6064522492184732
17778,17778_2018,2018-05-15,135,70.480568,-54.070229,female,2018,n,GRLD,ORN,56,98,84,238,0.4117647058823529,0.6030386420669058,0.5314156707182729
17778,17778_2018,2018-05-16,136,70.468819,-52.805569,female,2018,n,GRLD,ORN,72,95,70,237,0.4008438818565401,0.687395412652655,0.684531005464608
17778,17778_2018,2018-05-17,137,70.472954,-52.845577,female,2018,n,GRLD,ORN,71,91,76,238,0.38235294117647056,0.5801561197221081,0.6662168246415281
17778,17778_2018,2018-05-18,138,70.449776,-52.807816,female,2018,n,GRLD,ORN,96,89,53,238,0.3739495798319328,0.7359157510086137,0.7796150622005502
17778,17778_2018,2018-05-19,139,70.440742,-52.72356,female,2018,n,GRLD,ORN,72,97,68,237,0.4092827004219409,0.65846743718575,0.7492656830953036
17778,17778_2018,2018-05-20,140,70.43692,-52.684536,female,2018,n,GRLD,ORN,83,85,70,238,0.35714285714285715,0.6938471650287733,0.785854027547748
17778,17778_2018,2018-05-21,141,70.438927,-52.691929,female,2018,n,GRLD,ORN,69,81,87,237,0.34177215189873417,0.6106742470434321,0.6612888806499521
17778,17778_2018,2018-05-22,142,70.431915,-52.668468,female,2018,n,GRLD,ORN,56,94,86,236,0.3983050847457627,0.5976063533599625,0.5652836142540663
17778,17778_2018,2018-05-23,143,70.439156,-52.737015,female,2018,n,GRLD,ORN,75,80,83,238,0.33613445378151263,0.6649152026688147,0.7067297771350429
17778,17778_2018,2018-05-24,144,70.43924,-52.737236,female,2018,n,GRLD,ORN,78,85,75,238,0.35714285714285715,0.6858696686828295,0.7043211206855264
17778,17778_2018,2018-05-25,145,70.438347,-52.735882,female,2018,n,GRLD,ORN,60,94,82,236,0.3983050847457627,0.6333378992035305,0.6900243018065877
17778,17778_2018,2018-05-26,146,70.431885,-52.668175,female,2018,n,GRLD,ORN,54,92,91,237,0.3881856540084388,0.6213868038421003,0.5521264915984608
17778,17778_2018,2018-05-27,147,70.431923,-52.668854,female,2018,n,GRLD,ORN,57,95,84,236,0.4025423728813559,0.6582162564262091,0.6079795394127238
17778,17778_2018,2018-05-28,148,70.431725,-52.668049,female,2018,n,GRLD,ORN,61,89,87,237,0.3755274261603376,0.6807759352412197,0.6369845373621755
17778,17778_2018,2018-05-29,149,70.439743000000007,-52.738216,female,2018,n,GRLD,ORN,77,115,45,237,0.48523206751054854,0.8070540321325744,0.7886082431092467
17778,17778_2018,2018-05-30,150,70.431137,-52.670113,female,2018,n,GRLD,ORN,60,108,70,238,0.453781512605042,0.7090452645080115,0.6843972472425113
17778,17778_2018,2018-05-31,151,70.440804,-52.791348,female,2018,n,GRLD,ORN,49,135,52,236,0.5720338983050848,0.7484494155306008,0.7189604692058802
17778,17778_2018,2018-06-01,152,70.426178,-52.672001,female,2018,n,GRLD,ORN,59,114,63,236,0.4830508474576271,0.7123324172048332,0.6881102513111703
17778,17778_2018,2018-06-02,153,70.44043,-52.79121,female,2018,n,GRLD,ORN,54,108,76,238,0.453781512605042,0.6537021750940479,0.7034880677640312
17778,17778_2018,2018-06-03,154,70.440666,-52.791031,female,2018,n,GRLD,ORN,59,110,67,236,0.4661016949152542,0.7279721646593734,0.7144814711740868
17778,17778_2018,2018-06-04,155,70.441208,-52.790245,female,2018,n,GRLD,ORN,44,130,63,237,0.5485232067510548,0.6517588097980349,0.628245924877725
17778,17778_2018,2018-06-05,156,70.43998,-52.790409,female,2018,n,GRLD,ORN,79,108,51,238,0.453781512605042,0.8714581923526515,0.8585467427624234
17778,17778_2018,2018-06-06,157,70.438087,-52.737068,female,2018,n,GRLD,ORN,67,100,70,237,0.4219409282700422,0.7307803457884923,0.6973139779864166
17778,17778_2018,2018-06-07,158,70.437195,-52.73595,female,2018,n,GRLD,ORN,90,125,22,237,0.5274261603375527,0.9348034368575414,0.852478380215011
17778,17778_2018,2018-06-08,159,70.439835,-52.788006,female,2018,n,GRLD,ORN,49,122,66,237,0.5147679324894515,0.6616273977512779,0.6921275200100707
17778,17778_2018,2018-06-09,160,70.221436,-51.594612,female,2018,n,GRLD,ORN,60,118,59,237,0.4978902953586498,0.6343485203135198,0.6980802045298268
17778,17778_2018,2018-06-10,161,70.221809,-51.595909,female,2018,n,GRLD,ORN,28,121,89,238,0.5084033613445378,0.43988535346508534,0.41575331943718613
17778,17778_2018,2018-06-11,162,70.431763,-52.668419,female,2018,n,GRLD,ORN,64,149,25,238,0.6260504201680672,0.7396001229285271,0.7167844492613875
17778,17778_2018,2018-06-12,163,70.163559,-51.255543,female,2018,n,GRLD,ORN,59,138,40,237,0.5822784810126582,0.743277587144822,0.6847101341876626
17778,17778_2018,2018-06-13,164,70.183228,-51.297653,female,2018,n,GRLD,ORN,23,138,76,237,0.5822784810126582,0.42601832345012086,0.3706827274752066
17778,17778_2018,2018-06-14,165,70.218483,-51.590252,female,2018,n,GRLD,ORN,33,160,44,237,0.6751054852320675,0.5756017806360252,0.5469890388923956
17778,17778_2018,2018-06-15,166,70.183304,-51.298038,female,2018,n,GRLD,ORN,2,59,176,237,0.2489451476793249,0.17872747070308578,0.03520237217255093
17778,17778_2018,2018-06-16,167,70.183319,-51.297916,female,2018,n,GRLD,ORN,NA,35,203,238,0.14705882352941177,0.09199101557915389,0.02269184247551069
17778,17778_2018,2018-06-17,168,70.183327,-51.297886,female,2018,n,GRLD,ORN,3,27,207,237,0.11392405063291139,0.09572726801493554,0.023467895444604314
17778,17778_2018,2018-06-18,169,70.183235,-51.297794,female,2018,n,GRLD,ORN,3,41,194,238,0.1722689075630252,0.11208590229866772,0.022508449176605962
17778,17778_2018,2018-06-19,170,70.183266,-51.297722,female,2018,n,GRLD,ORN,NA,16,222,238,0.06722689075630252,0.052121239368586064,0.02130611577041168
17778,17778_2018,2018-06-20,171,70.183205,-51.297775,female,2018,n,GRLD,ORN,2,17,218,237,0.07172995780590717,0.07583176747612669,0.021041009203412172
17778,17778_2018,2018-06-21,172,70.183311,-51.297817,female,2018,n,GRLD,ORN,NA,18,219,237,0.0759493670886076,0.05189608230379727,0.028298206018509516
17778,17778_2018,2018-06-22,173,70.183281,-51.297802,female,2018,n,GRLD,ORN,1,29,207,237,0.12236286919831224,0.07441486228980354,0.02196460061739074
17778,17778_2018,2018-06-23,174,70.183289,-51.29768,female,2018,n,GRLD,ORN,1,29,208,238,0.12184873949579832,0.08379856849331888,0.02306709137405863
17778,17778_2018,2018-06-24,175,70.183327,-51.297802,female,2018,n,GRLD,ORN,NA,18,220,238,0.07563025210084033,0.052263875791502726,0.020404798406217443
17778,17778_2018,2018-06-25,176,70.18325,-51.297798,female,2018,n,GRLD,ORN,NA,15,222,237,0.06329113924050633,0.05312874095878841,0.028921091268548197
17778,17778_2018,2018-06-26,177,70.183235,-51.297844,female,2018,n,GRLD,ORN,2,41,195,238,0.1722689075630252,0.10990182693072245,0.024491667002410327
17778,17778_2018,2018-06-27,178,70.183273,-51.297756,female,2018,n,GRLD,ORN,NA,17,220,237,0.07172995780590717,0.05364871000822485,0.018453000200796505
17778,17778_2018,2018-06-28,179,70.183205,-51.297653,female,2018,n,GRLD,ORN,NA,10,227,237,0.04219409282700422,0.04739468269672878,0.025681075613166567
17778,17778_2018,2018-06-29,180,70.183273,-51.297882,female,2018,n,GRLD,ORN,2,24,212,238,0.10084033613445378,0.06802162803213811,0.02428588123375289
17778,17778_2018,2018-06-30,181,70.183418,-51.297867,female,2018,n,GRLD,ORN,1,24,211,236,0.1016949152542373,0.07278585754003673,0.01960022713437723
17778,17778_2018,2018-07-01,182,70.183342,-51.297844,female,2018,n,GRLD,ORN,1,25,212,238,0.10504201680672269,0.07098853486572505,0.018336113331464524
17778,17778_2018,2018-07-02,183,70.18335,-51.29821,female,2018,n,GRLD,ORN,NA,17,219,236,0.07203389830508475,0.0537642585213047,0.021807709984906384
17778,17778_2018,2018-07-03,184,70.183304,-51.29789,female,2018,n,GRLD,ORN,2,22,213,237,0.09282700421940929,0.0796144886782071,0.01741500610319846
17778,17778_2018,2018-07-04,185,70.183319,-51.297737,female,2018,n,GRLD,ORN,NA,27,210,237,0.11392405063291139,0.05815947086425294,0.017616090840277147
17778,17778_2018,2018-07-05,186,70.183311,-51.297653,female,2018,n,GRLD,ORN,1,22,213,236,0.09322033898305085,0.06527824804791987,0.019480783325366978
17778,17778_2018,2018-07-06,187,70.183151,-51.298286,female,2018,n,GRLD,ORN,NA,27,211,238,0.1134453781512605,0.06521982526532362,0.017463248400184834
17778,17778_2018,2018-07-07,188,70.183289,-51.297871,female,2018,n,GRLD,ORN,3,30,205,238,0.12605042016806722,0.08972293433158914,0.018838294238331797
17778,17778_2018,2018-07-08,189,70.183319,-51.297756,female,2018,n,GRLD,ORN,NA,18,218,236,0.07627118644067797,0.04519225089960062,0.016622892860850558
17778,17778_2018,2018-07-09,190,70.183395,-51.297798,female,2018,n,GRLD,ORN,NA,16,222,238,0.06722689075630252,0.04768959284709878,0.017026412135954606
17778,17778_2018,2018-07-10,191,70.183273,-51.297859,female,2018,n,GRLD,ORN,NA,28,210,238,0.11764705882352941,0.07424816287478285,0.04050937411410072
17778,17778_2018,2018-07-11,192,70.182091,-51.299938,female,2018,n,GRLD,ORN,6,133,98,237,0.5611814345991561,0.2830466154251932,0.21566964295344343
17778,17778_2018,2018-07-12,193,70.180542,-51.348919,female,2018,n,GRLD,ORN,14,120,104,238,0.5042016806722689,0.36458295613147085,0.29625177717745216
17778,17778_2018,2018-07-13,194,70.182899,-51.340927,female,2018,n,GRLD,ORN,25,115,97,237,0.48523206751054854,0.39072994712033865,0.30489434331667786
17778,17778_2018,2018-07-14,195,70.18396,-51.36562,female,2018,n,GRLD,ORN,18,109,110,237,0.459915611814346,0.343588356558436,0.195412958098684
17778,17778_2018,2018-07-15,196,70.18441,-51.375278,female,2018,n,GRLD,ORN,23,124,90,237,0.5232067510548524,0.4153931681886323,0.3823352088411609
17778,17778_2018,2018-07-16,197,70.184326,-51.361435,female,2018,n,GRLD,ORN,14,117,107,238,0.49159663865546216,0.3884026631890271,0.31541179973407096
17778,17778_2018,2018-07-17,198,70.180519,-51.340633,female,2018,n,GRLD,ORN,18,129,89,236,0.5466101694915254,0.40547196267377067,0.3511354912425442
17778,17778_2018,2018-07-18,199,70.180748,-51.315331,female,2018,n,GRLD,ORN,30,137,70,237,0.5780590717299579,0.5012286858573451,0.5170201181673828
17778,17778_2018,2018-07-19,200,70.184372,-51.35091,female,2018,n,GRLD,ORN,33,114,91,238,0.4789915966386555,0.4124410453148209,0.3127732923383511
17778,17778_2018,2018-07-20,201,70.185066,-51.389114,female,2018,n,GRLD,ORN,27,123,87,237,0.5189873417721519,0.435629450152357,0.3540740750269074
17778,17778_2018,2018-07-21,202,70.184334,-51.37653,female,2018,n,GRLD,ORN,32,130,75,237,0.5485232067510548,0.4721627308962887,0.42480306829534253
17778,17778_2018,2018-07-22,203,70.181541,-51.353035,female,2018,n,GRLD,ORN,18,117,102,237,0.4936708860759494,0.36970765836556035,0.25895290571246404
17778,17778_2018,2018-07-23,204,70.182129,-51.355789,female,2018,n,GRLD,ORN,12,124,101,237,0.5232067510548524,0.38770375826531117,0.28706089004831425
17778,17778_2018,2018-07-24,205,70.184967,-51.366188,female,2018,n,GRLD,ORN,25,149,63,237,0.6286919831223629,0.47657872349531166,0.39804985055503056
17778,17778_2018,2018-07-25,206,70.190636,-51.454601,female,2018,n,GRLD,ORN,19,160,59,238,0.6722689075630253,0.4850813033961246,0.4336178418176222
17778,17778_2018,2018-07-26,207,70.186005,-51.397358,female,2018,n,GRLD,ORN,20,144,73,237,0.6075949367088608,0.4573261366598654,0.36405905850293324
17778,17778_2018,2018-07-27,208,70.182068,-51.321846,female,2018,n,GRLD,ORN,22,154,62,238,0.6470588235294118,0.4501880133245662,0.37733338391294097
17778,17778_2018,2018-07-28,209,70.182228,-51.338017,female,2018,n,GRLD,ORN,21,152,64,237,0.6413502109704642,0.4580515575458311,0.4141846428463482
17778,17778_2018,2018-07-29,210,70.184265,-51.359165,female,2018,n,GRLD,ORN,19,135,84,238,0.5672268907563025,0.39302303646173836,0.30654909004991304
17778,17778_2018,2018-07-30,211,70.181,-51.341228,female,2018,n,GRLD,ORN,18,133,86,237,0.5611814345991561,0.3912084037620215,0.27448122536026737
17778,17778_2018,2018-07-31,212,70.181129,-51.394909,female,2018,n,GRLD,ORN,30,152,55,237,0.6413502109704642,0.5107136382357674,0.4503201410538985
17778,17778_2018,2018-08-01,213,70.182381,-51.395611,female,2018,n,GRLD,ORN,7,22,21,50,0.44,0.3839294565334191,0.16801292862762024
17780,17780_2018,2018-03-01,60,52.359055,-6.395228,female,2018,n,GRLD,ORN,1,76,67,144,0.5277777777777778,0.3116914576625648,0.15615919857695798
17780,17780_2018,2018-03-02,61,52.358719,-6.397243,female,2018,n,GRLD,ORN,9,78,57,144,0.5416666666666666,0.4424309938155709,0.2578552427016538
17780,17780_2018,2018-03-03,62,52.276829,-6.42476,female,2018,n,GRLD,ORN,6,89,49,144,0.6180555555555556,0.391482350651471,0.26975722667853785
17780,17780_2018,2018-03-04,63,52.286575,-6.418885,female,2018,n,GRLD,ORN,7,74,63,144,0.5138888888888888,0.35993762964986153,0.26172326637477417
17780,17780_2018,2018-03-05,64,52.286758,-6.415625,female,2018,n,GRLD,ORN,10,69,65,144,0.4791666666666667,0.3600369682500282,0.18701983851770032
17780,17780_2018,2018-03-06,65,52.361649,-6.405062,female,2018,n,GRLD,ORN,13,77,54,144,0.5347222222222222,0.4324486068020833,0.2467719973588981
17780,17780_2018,2018-03-07,66,52.359383,-6.395058,female,2018,n,GRLD,ORN,15,70,59,144,0.4861111111111111,0.4352636771340493,0.2827386833743194
17780,17780_2018,2018-03-08,67,52.359524,-6.395405,female,2018,n,GRLD,ORN,6,77,61,144,0.5347222222222222,0.3549552767550159,0.20046434620783868
17780,17780_2018,2018-03-09,68,52.36446,-6.403582,female,2018,n,GRLD,ORN,9,75,60,144,0.5208333333333334,0.3793678231679944,0.21433011370932792
17780,17780_2018,2018-03-10,69,52.363777,-6.398292,female,2018,n,GRLD,ORN,5,60,79,144,0.4166666666666667,0.26857644714611206,0.07131318978106456
17780,17780_2018,2018-03-11,70,52.359959,-6.39532,female,2018,n,GRLD,ORN,4,75,65,144,0.5208333333333334,0.3353534346453586,0.2563498560369649
17780,17780_2018,2018-03-12,71,52.363548,-6.407279,female,2018,n,GRLD,ORN,6,81,57,144,0.5625,0.3546543387676628,0.25561087056324505
17780,17780_2018,2018-03-13,72,52.364914,-6.403737,female,2018,n,GRLD,ORN,4,83,57,144,0.5763888888888888,0.31240784534977867,0.22819672013070452
17780,17780_2018,2018-03-14,73,52.364613,-6.403306,female,2018,n,GRLD,ORN,5,93,46,144,0.6458333333333334,0.3988955405349934,0.3234395941009571
17780,17780_2018,2018-03-15,74,52.36396,-6.407866,female,2018,n,GRLD,ORN,8,78,58,144,0.5416666666666666,0.3782019629298148,0.2295376290254478
17780,17780_2018,2018-03-16,75,52.363918,-6.404077,female,2018,n,GRLD,ORN,8,65,71,144,0.4513888888888889,0.35852463723463407,0.1533299108317708
17780,17780_2018,2018-03-17,76,52.362995,-6.397258,female,2018,n,GRLD,ORN,14,80,50,144,0.5555555555555556,0.4102950767729009,0.256881958709474
17780,17780_2018,2018-03-18,77,52.286812,-6.41908,female,2018,n,GRLD,ORN,NA,105,39,144,0.7291666666666666,0.4288253939747976,0.38774966091353325
17780,17780_2018,2018-03-19,78,52.295532,-6.426074,female,2018,n,GRLD,ORN,13,79,52,144,0.5486111111111112,0.48575302937118015,0.438729563043044
17780,17780_2018,2018-03-20,79,52.364193,-6.406446,female,2018,n,GRLD,ORN,20,82,42,144,0.5694444444444444,0.5129358662588912,0.3836658475837089
17780,17780_2018,2018-03-21,80,52.363693,-6.396927,female,2018,n,GRLD,ORN,15,59,70,144,0.4097222222222222,0.3855102431855152,0.1700073008593163
17780,17780_2018,2018-03-22,81,52.362923,-6.397163,female,2018,n,GRLD,ORN,13,85,46,144,0.5902777777777778,0.4607526178553171,0.33112880168978753
17780,17780_2018,2018-03-23,82,52.362911,-6.3968680000000004,female,2018,n,GRLD,ORN,7,74,63,144,0.5138888888888888,0.40689814617449527,0.23911991610525812
17780,17780_2018,2018-03-24,83,52.363655,-6.403793,female,2018,n,GRLD,ORN,17,65,62,144,0.4513888888888889,0.40718844335092913,0.3191025184565708
17780,17780_2018,2018-03-25,84,52.362595,-6.397602,female,2018,n,GRLD,ORN,11,82,51,144,0.5694444444444444,0.4486912378800504,0.3817495548841851
17780,17780_2018,2018-03-26,85,52.359314,-6.415858,female,2018,n,GRLD,ORN,10,84,50,144,0.5833333333333334,0.4795153497427707,0.5260867187319402
17780,17780_2018,2018-03-27,86,52.359585,-6.416063,female,2018,n,GRLD,ORN,15,63,66,144,0.4375,0.4777551976270425,0.4488052484885383
17780,17780_2018,2018-03-28,87,52.359627,-6.416312,female,2018,n,GRLD,ORN,11,88,45,144,0.6111111111111112,0.4828836932963989,0.47292198762259624
17780,17780_2018,2018-03-29,88,52.359127,-6.395268,female,2018,n,GRLD,ORN,6,79,59,144,0.5486111111111112,0.409460263493314,0.3317358721248852
17780,17780_2018,2018-03-30,89,52.364433,-6.405808,female,2018,n,GRLD,ORN,21,67,56,144,0.4652777777777778,0.4546920991735705,0.3766781868719825
17780,17780_2018,2018-03-31,90,52.363327,-6.40903,female,2018,n,GRLD,ORN,27,113,90,230,0.49130434782608695,0.4544049691677018,0.3741118309398908
17780,17780_2018,2018-04-01,91,52.363464,-6.407862,female,2018,n,GRLD,ORN,24,120,93,237,0.5063291139240507,0.44215157024517043,0.34694097888301356
17780,17780_2018,2018-04-02,92,52.363655,-6.408437,female,2018,n,GRLD,ORN,27,141,70,238,0.592436974789916,0.4925555462507343,0.4894088475587189
17780,17780_2018,2018-04-03,93,52.363262,-6.404685,female,2018,n,GRLD,ORN,17,124,97,238,0.5210084033613446,0.41657996211427256,0.3182677746117671
17780,17780_2018,2018-04-04,94,52.359138,-6.396103,female,2018,n,GRLD,ORN,17,148,73,238,0.6218487394957983,0.44956390442023986,0.32774995381226174
17780,17780_2018,2018-04-05,95,52.365299,-6.403605,female,2018,n,GRLD,ORN,67,100,68,235,0.425531914893617,0.6683437120188574,0.5750899158376191
17780,17780_2018,2018-04-06,96,57.382946,-7.409478,female,2018,n,GRLD,ORN,31,171,34,236,0.7245762711864406,0.6026625712034996,0.5886424227937355
17780,17780_2018,2018-04-07,97,59.640945,-11.552067,female,2018,n,GRLD,ORN,170,24,43,237,0.10126582278481013,1.222222667695355,1.4122386493182366
17780,17780_2018,2018-04-08,98,64.017281,-20.578184,female,2018,n,GRLD,ORN,75,120,42,237,0.5063291139240507,0.7758260719930857,0.6841433494660234
17780,17780_2018,2018-04-09,99,64.005981,-20.576391,female,2018,n,GRLD,ORN,13,136,89,238,0.5714285714285714,0.43844410051024624,0.4293784178795613
17780,17780_2018,2018-04-10,100,63.997688,-20.571346,female,2018,n,GRLD,ORN,22,145,71,238,0.6092436974789915,0.5513233623210867,0.5885486714795983
17780,17780_2018,2018-04-11,101,64.030869,-20.650946,female,2018,n,GRLD,ORN,37,141,60,238,0.592436974789916,0.5542784523688473,0.6029090130861682
17780,17780_2018,2018-04-12,102,64.005806,-20.563946,female,2018,n,GRLD,ORN,81,86,70,237,0.3628691983122363,0.7159460118182017,0.7732480344286116
17780,17780_2018,2018-04-13,103,63.993237,-20.579056,female,2018,n,GRLD,ORN,24,147,67,238,0.6176470588235294,0.5537168085357945,0.619078743204565
17780,17780_2018,2018-04-14,104,64.005692,-20.57029,female,2018,n,GRLD,ORN,27,119,92,238,0.5,0.4577555571560784,0.4334134207361585
17780,17780_2018,2018-04-15,105,64.00647,-20.567511,female,2018,n,GRLD,ORN,21,134,80,235,0.5702127659574469,0.47215755269278387,0.4507949843804994
17780,17780_2018,2018-04-16,106,64.005623,-20.573217,female,2018,n,GRLD,ORN,26,136,75,237,0.5738396624472574,0.5588517018245889,0.5723297423301391
17780,17780_2018,2018-04-17,107,64.006149,-20.573154,female,2018,n,GRLD,ORN,15,152,71,238,0.6386554621848739,0.5054907324440236,0.4547286892335683
17780,17780_2018,2018-04-18,108,64.005135,-20.57206,female,2018,n,GRLD,ORN,25,137,73,235,0.5829787234042553,0.5498048106449517,0.5426616573987663
17780,17780_2018,2018-04-19,109,64.00647,-20.567938,female,2018,n,GRLD,ORN,28,150,59,237,0.6329113924050633,0.5506837581199472,0.60976984288334235
17780,17780_2018,2018-04-20,110,64.005951,-20.564335,female,2018,n,GRLD,ORN,64,118,55,237,0.4978902953586498,0.670741310594864,0.726239839832443
17780,17780_2018,2018-04-21,111,63.996101,-20.603758,female,2018,n,GRLD,ORN,40,138,60,238,0.5798319327731093,0.6111981254310865,0.7361512955091003
17780,17780_2018,2018-04-22,112,63.994484,-20.585915,female,2018,n,GRLD,ORN,55,143,39,237,0.6033755274261603,0.744100233170539,0.8100463218965452
17780,17780_2018,2018-04-23,113,63.99551,-20.587934,female,2018,n,GRLD,ORN,63,114,61,238,0.4789915966386555,0.6373152375985949,0.7768719023013938
17780,17780_2018,2018-04-24,114,63.993805,-20.593208,female,2018,n,GRLD,ORN,53,116,69,238,0.48739495798319327,0.6460451627384214,0.7923408658206584
17780,17780_2018,2018-04-25,115,63.989281,-20.595819,female,2018,n,GRLD,ORN,74,107,56,237,0.45147679324894513,0.6924085645351373,0.7976648618903712
17780,17780_2018,2018-04-26,116,63.988644,-20.596525,female,2018,n,GRLD,ORN,89,86,63,238,0.36134453781512604,0.6774876066428053,0.8066344968113794
17780,17780_2018,2018-04-27,117,63.994362,-20.590792,female,2018,n,GRLD,ORN,95,93,49,237,0.3924050632911392,0.7015723442610562,0.8470348943716817
17780,17780_2018,2018-04-28,118,64.001381,-20.573292,female,2018,n,GRLD,ORN,59,111,67,237,0.46835443037974683,0.601727108466274,0.7042370918803962
17780,17780_2018,2018-04-29,119,64.001495,-20.568384000000002,female,2018,n,GRLD,ORN,67,116,54,237,0.48945147679324896,0.6594273186105623,0.7520350810397122
17780,17780_2018,2018-04-30,120,63.992615,-20.580658,female,2018,n,GRLD,ORN,70,127,40,237,0.5358649789029536,0.7199396786764002,0.8089599072068018
17780,17780_2018,2018-05-01,121,63.992958,-20.579901,female,2018,n,GRLD,ORN,85,97,55,237,0.4092827004219409,0.72540486056481,0.8256863924568734
17780,17780_2018,2018-05-02,122,63.991817,-20.582184,female,2018,n,GRLD,ORN,59,117,62,238,0.49159663865546216,0.5824289620289224,0.6732320792876159
17780,17780_2018,2018-05-03,123,64.596024,-22.14089,female,2018,n,GRLD,ORN,34,149,53,236,0.6313559322033898,0.5418811148873706,0.4836529383109842
17780,17780_2018,2018-05-04,124,64.593498,-22.130066,female,2018,n,GRLD,ORN,15,167,56,238,0.7016806722689075,0.5623285837546946,0.6588447259382322
17780,17780_2018,2018-05-05,125,64.594414,-22.129831,female,2018,n,GRLD,ORN,23,159,56,238,0.6680672268907563,0.5435164247662752,0.5870493665780652
17780,17780_2018,2018-05-06,126,64.596581,-22.141167,female,2018,n,GRLD,ORN,18,176,44,238,0.7394957983193278,0.5817634287187083,0.6583390557309599
17780,17780_2018,2018-05-07,127,66.779411,-34.395809,female,2018,n,GRLD,ORN,154,54,26,234,0.23076923076923078,1.0236506392053657,1.1397334693912138
17780,17780_2018,2018-05-08,128,69.307495,-50.379604,female,2018,n,GRLD,ORN,91,60,87,238,0.25210084033613445,0.6695027368096077,0.5023357945764627
17780,17780_2018,2018-05-09,129,69.031792,-50.271568,female,2018,n,GRLD,ORN,26,88,122,236,0.3728813559322034,0.38468506599926916,0.12381060793473408
17780,17780_2018,2018-05-10,130,69.03302,-50.25819,female,2018,n,GRLD,ORN,35,87,116,238,0.36554621848739494,0.46221922199391463,0.22713281446577624
17780,17780_2018,2018-05-11,131,69.032944,-50.25795,female,2018,n,GRLD,ORN,48,81,109,238,0.3403361344537815,0.518738128159329,0.38337742812290687
