animal_id,date,prcp
2174,2012-05-27,6.382137876402399
2176,2012-05-27,19.97004033906729
1749,2012-05-28,7.450372871849449
2160,2012-05-28,7.3850715745413495
2161,2012-05-28,5.718915690634843
2164,2012-05-28,4.798668277763174
2167,2012-05-28,6.994082247120527
2174,2012-05-28,7.58265315187531
2176,2012-05-28,5.305174871400817
1749,2012-05-29,0
2160,2012-05-29,0
2161,2012-05-29,0
2164,2012-05-29,0
2167,2012-05-29,0
2174,2012-05-29,0
2176,2012-05-29,0
1749,2012-05-30,0
2160,2012-05-30,0
2161,2012-05-30,0
2164,2012-05-30,0
2167,2012-05-30,0
2174,2012-05-30,0
2176,2012-05-30,0
1749,2012-05-31,0
2160,2012-05-31,0
2161,2012-05-31,0
2164,2012-05-31,0
2167,2012-05-31,0
2174,2012-05-31,0
2176,2012-05-31,0
1749,2012-06-01,0
2160,2012-06-01,0
2161,2012-06-01,0
2164,2012-06-01,0
2167,2012-06-01,0
2174,2012-06-01,0
2176,2012-06-01,0
1749,2012-06-02,0
2160,2012-06-02,0
2161,2012-06-02,0
2164,2012-06-02,0
2167,2012-06-02,0
2174,2012-06-02,0
2176,2012-06-02,0
1749,2012-06-03,0
2160,2012-06-03,0
2161,2012-06-03,0.034525112150391384
2164,2012-06-03,0.012308503858469504
2167,2012-06-03,0
2174,2012-06-03,0
2176,2012-06-03,0.053301997048235746
1749,2012-06-04,0
2160,2012-06-04,0.0015041521748997066
2161,2012-06-04,0
2164,2012-06-04,0
2167,2012-06-04,0
2174,2012-06-04,0
2176,2012-06-04,0
1749,2012-06-05,5.897819218988002
2160,2012-06-05,6.615596005660164
2161,2012-06-05,3.113641680839052
2164,2012-06-05,2.093051154321919
2167,2012-06-05,2.543511981833553
2174,2012-06-05,5.875305265507822
2176,2012-06-05,2.603598952727249
1749,2012-06-06,0
2160,2012-06-06,0
2161,2012-06-06,0.8824084572888529
2164,2012-06-06,1.7309287802631075
2167,2012-06-06,1.7892666800274148
2174,2012-06-06,0
2176,2012-06-06,1.9132297540141048
1749,2012-06-07,0
2160,2012-06-07,0
2161,2012-06-07,0.07348565348162575
2164,2012-06-07,0.0456327128984213
2167,2012-06-07,1.5898896696077613
2174,2012-06-07,0
2176,2012-06-07,0.28309737361373977
1749,2012-06-08,1.1693470635966188
2160,2012-06-08,0.3435703024614652
2161,2012-06-08,0.015532074437616311
2164,2012-06-08,0
2167,2012-06-08,2.622088402997824
2174,2012-06-08,1.2751651581441887
2176,2012-06-08,0.13592495412041397
1749,2012-06-09,0
2160,2012-06-09,0
2161,2012-06-09,0
2164,2012-06-09,0.10270287110647557
2167,2012-06-09,0
2174,2012-06-09,0
2176,2012-06-09,0.15495993692214752
1749,2012-06-10,0
2160,2012-06-10,0
2161,2012-06-10,0
2164,2012-06-10,0
2167,2012-06-10,0
2174,2012-06-10,0
2176,2012-06-10,0
1749,2012-06-11,0
2160,2012-06-11,0
2161,2012-06-11,0
2164,2012-06-11,0
2167,2012-06-11,0
2174,2012-06-11,0
2176,2012-06-11,0
1749,2012-06-12,0
2160,2012-06-12,0
2161,2012-06-12,0
2164,2012-06-12,0
2167,2012-06-12,0
2174,2012-06-12,0
2176,2012-06-12,0
1749,2012-06-13,0.1795961221063335
2160,2012-06-13,1.9414144798679378
2161,2012-06-13,6.654906919433764
2164,2012-06-13,8.135028723507112
2167,2012-06-13,6.737983202086075
2174,2012-06-13,0.08310961928925828
2176,2012-06-13,6.827711947802835
1749,2012-06-14,7.972167202523614
2160,2012-06-14,7.944951428078079
2161,2012-06-14,6.981813652263171
2164,2012-06-14,6.5615649317403255
2167,2012-06-14,7.234894469210788
2174,2012-06-14,7.94090159462214
2176,2012-06-14,6.293741373891949
1749,2012-06-15,11.283611027555354
2160,2012-06-15,10.088673962633242
2161,2012-06-15,10.065559937119005
2164,2012-06-15,9.811373993366983
2167,2012-06-15,12.367750203266883
2174,2012-06-15,11.473210850138091
2176,2012-06-15,9.568788215421318
1749,2012-06-16,1.0220998769708567
2160,2012-06-16,1.4605602075173405
2161,2012-06-16,0.09412927985878146
2164,2012-06-16,0.17778865152949602
2167,2012-06-16,1.0530905325278301
2174,2012-06-16,1.0150440594404087
2176,2012-06-16,0.5120816042867654
1749,2012-06-17,0.9372481964055122
2160,2012-06-17,3.7784949520450537e-4
2161,2012-06-17,0
2164,2012-06-17,0.052278392079452674
2167,2012-06-17,0
2174,2012-06-17,0.906560201395336
2176,2012-06-17,0.015199583341853236
1749,2012-06-18,3.409685078235092
2160,2012-06-18,4.464741885396696
2161,2012-06-18,3.3474497758761546
2164,2012-06-18,2.492136500878587
2167,2012-06-18,8.970656730367022
2174,2012-06-18,3.4423289637475567
2176,2012-06-18,3.7480665562402846
1749,2012-06-19,0.12085597910070037
2160,2012-06-19,0.8342211557073594
2161,2012-06-19,0
2164,2012-06-19,0
2167,2012-06-19,0
2174,2012-06-19,0.12208313266619909
2176,2012-06-19,0
1749,2012-06-20,9.12332090841674
2160,2012-06-20,11.292001556537285
2161,2012-06-20,3.056139665760771
2164,2012-06-20,2.2267513715491054
2167,2012-06-20,1.6870881380776261
2174,2012-06-20,9.177037332464469
2176,2012-06-20,1.6560538424229305
1749,2012-06-21,4.406798442648927
2160,2012-06-21,0.2337423270310967
2161,2012-06-21,6.90916954025581
2164,2012-06-21,5.520117573148881
2167,2012-06-21,7.00772489145122
2174,2012-06-21,4.366991511500029
2176,2012-06-21,5.056114345685835
1749,2012-06-22,0
2160,2012-06-22,0
2161,2012-06-22,4.465756710709646
2164,2012-06-22,5.615771066838654
2167,2012-06-22,7.776355712236084
2174,2012-06-22,0
2176,2012-06-22,6.205517069314761
1749,2012-06-23,0
2160,2012-06-23,0
2161,2012-06-23,0
2164,2012-06-23,0
2167,2012-06-23,0
2174,2012-06-23,0
2176,2012-06-23,0
1749,2012-06-24,0.6610410684554178
2160,2012-06-24,0.5494009318043674
2161,2012-06-24,0.007665374600863573
2164,2012-06-24,0
2167,2012-06-24,0
2174,2012-06-24,0.6407611079280027
2176,2012-06-24,0
1749,2012-06-25,0.01640040704705361
2160,2012-06-25,0.021628136501458544
2161,2012-06-25,1.3478567220761857
2164,2012-06-25,1.7855577708820571
2167,2012-06-25,5.653102521320197
2174,2012-06-25,0.01216708059398987
2176,2012-06-25,2.9418086501035
1749,2012-06-26,0
2160,2012-06-26,0
2161,2012-06-26,0
2164,2012-06-26,0
2167,2012-06-26,0
2174,2012-06-26,0
2176,2012-06-26,0
1749,2012-06-27,1.9117214310097461
2160,2012-06-27,3.187569435217021
2161,2012-06-27,1.2413279702789444
2164,2012-06-27,1.0652828579189295
2167,2012-06-27,0.8496993523751064
2174,2012-06-27,1.9120911393747837
2176,2012-06-27,1.0114334085528733
1749,2012-06-28,3.3024225506739606
2160,2012-06-28,4.891711050668977
2161,2012-06-28,2.614991114325772
2164,2012-06-28,1.8461484975318037
2167,2012-06-28,4.814003108165379
2174,2012-06-28,3.303052015315037
2176,2012-06-28,2.4007893341100885
1749,2012-06-29,0
2160,2012-06-29,0
2161,2012-06-29,0
2164,2012-06-29,0
2167,2012-06-29,0
2174,2012-06-29,0
2176,2012-06-29,0
1749,2012-06-30,0.9145454425184012
2160,2012-06-30,1.2337708150715445
2161,2012-06-30,0.002657060586106183
2164,2012-06-30,0
2167,2012-06-30,0
2174,2012-06-30,0.9144574770850227
2176,2012-06-30,0
1749,2012-07-01,2.074729457525168
2160,2012-07-01,3.7212113542647294
2161,2012-07-01,7.801953313525088
2164,2012-07-01,6.312084733721628
2167,2012-07-01,8.997934573110099
2174,2012-07-01,2.0747509179195314
2176,2012-07-01,6.568123541536292
1749,2012-07-02,0.017052867873417178
2160,2012-07-02,0
2161,2012-07-02,2.295801338390207
2164,2012-07-02,3.958192082573568
2167,2012-07-02,5.057830792839877
2174,2012-07-02,0.017031742954810837
2176,2012-07-02,4.567063672155168
1749,2012-07-03,0
2160,2012-07-03,0
2161,2012-07-03,3.7049528934579783
2164,2012-07-03,4.112662379468743
2167,2012-07-03,3.8033876642358555
2174,2012-07-03,0
2176,2012-07-03,4.026330192858022
1749,2012-07-04,0.33141893636223985
2160,2012-07-04,1.116217643532489
2161,2012-07-04,2.596402312665296
2164,2012-07-04,2.9763314987622675
2167,2012-07-04,1.7058976481915145
2174,2012-07-04,0.3313482877806978
2176,2012-07-04,2.5096053797020876
1749,2012-07-05,1.6558334589413313
2160,2012-07-05,3.3673187126949786
2161,2012-07-05,3.0265588489866935
2164,2012-07-05,3.1734561266606676
2167,2012-07-05,2.6909960976742564
2174,2012-07-05,1.6557403257819479
2176,2012-07-05,2.8254290935890523
1749,2012-07-06,5.0321786607401675
2160,2012-07-06,5.564285281661834
2161,2012-07-06,2.4116376390974685
2164,2012-07-06,3.1326350597165025
2167,2012-07-06,9.476965170967699
2174,2012-07-06,5.032525100284047
2176,2012-07-06,5.173582284206871
1749,2012-07-07,0
2160,2012-07-07,0.11322610945880063
2161,2012-07-07,9.609941819698609e-5
2164,2012-07-07,0.23478981137166222
2167,2012-07-07,0.36660417218721414
2174,2012-07-07,0
2176,2012-07-07,0.36939644923567394
1749,2012-07-08,0
2160,2012-07-08,0
2161,2012-07-08,0
2164,2012-07-08,0.5158157787769337
2167,2012-07-08,0.15866353012003923
2174,2012-07-08,0
2176,2012-07-08,0.4391321828971306
1749,2012-07-09,3.0353043553544916
2160,2012-07-09,4.189235123525208
2161,2012-07-09,7.779860650296298
2164,2012-07-09,6.9337722336778205
2167,2012-07-09,7.6415023188929725
2174,2012-07-09,3.0352850976010677
2176,2012-07-09,6.670617213373182
1749,2012-07-10,0.3031560380337681
2160,2012-07-10,0.9998768326715216
2161,2012-07-10,0
2164,2012-07-10,0.2694294180193928
2167,2012-07-10,0
2174,2012-07-10,0.3024258214097598
2176,2012-07-10,0.14773835436653968
1749,2012-07-11,0.028646293547729504
2160,2012-07-11,0.025673993456564414
2161,2012-07-11,0.5648044683912629
2164,2012-07-11,0.9804488155540709
2167,2012-07-11,0.9812685540653844
2174,2012-07-11,0.028658237258022006
2176,2012-07-11,1.094998305103729
1749,2012-07-12,0
2160,2012-07-12,0
2161,2012-07-12,0
2164,2012-07-12,0
2167,2012-07-12,0
2174,2012-07-12,0
2176,2012-07-12,0
1749,2012-07-13,0
2160,2012-07-13,0
2161,2012-07-13,0.06438580380796564
2164,2012-07-13,0.6693963651494438
2167,2012-07-13,0
2174,2012-07-13,0
2176,2012-07-13,0.3407934637689732
1749,2012-07-14,0
2160,2012-07-14,0
2161,2012-07-14,0.14731973371840262
2164,2012-07-14,0.10273019864865214
2167,2012-07-14,0
2174,2012-07-14,0
2176,2012-07-14,0.011109070104908109
1749,2012-07-15,0
2160,2012-07-15,0.021012744533961503
2161,2012-07-15,0
2164,2012-07-15,0
2167,2012-07-15,0
2174,2012-07-15,0
2176,2012-07-15,0
1749,2012-07-16,0
2160,2012-07-16,0
2161,2012-07-16,0
2164,2012-07-16,0
2167,2012-07-16,0
2174,2012-07-16,0
2176,2012-07-16,0
1749,2012-07-17,0
2160,2012-07-17,0.004266300874088334
2161,2012-07-17,0
2164,2012-07-17,0
2167,2012-07-17,0
2174,2012-07-17,0
2176,2012-07-17,0
1749,2012-07-18,0
2160,2012-07-18,0
2161,2012-07-18,0
2164,2012-07-18,0
2167,2012-07-18,0
2174,2012-07-18,0
2176,2012-07-18,0
1749,2012-07-19,0
2160,2012-07-19,0
2161,2012-07-19,0
2164,2012-07-19,0
2167,2012-07-19,0
2174,2012-07-19,0
2176,2012-07-19,0
1749,2012-07-20,0.027960114469771744
2160,2012-07-20,0.17068102561464582
2161,2012-07-20,0.38653476808629506
2164,2012-07-20,0.33320676596182847
2167,2012-07-20,0
2174,2012-07-20,0.027951788502945787
2176,2012-07-20,0.008405438883837239
1749,2012-07-21,2.1070998547001873
2160,2012-07-21,2.6922907154336033
2161,2012-07-21,0.1613641542527382
2164,2012-07-21,0.06911062254191473
2167,2012-07-21,0
2174,2012-07-21,2.1070143668931216
2176,2012-07-21,0
1749,2012-07-22,1.3491961580549334
2160,2012-07-22,0.5782628965567578
2161,2012-07-22,0.840869317697251
2164,2012-07-22,0.7691025420899107
2167,2012-07-22,2.248699954356301
2174,2012-07-22,1.3491510272234046
2176,2012-07-22,1.2626725627017146
1749,2012-07-23,0.6111791517581774
2160,2012-07-23,0.030942798549132587
2161,2012-07-23,0.130274228171164
2164,2012-07-23,0.1334970543242178
2167,2012-07-23,0.765748020846841
2174,2012-07-23,0.6111889348407191
2176,2012-07-23,0.2815538779244995
1749,2012-07-24,0.07150514848620833
2160,2012-07-24,0
2161,2012-07-24,0
2164,2012-07-24,0
2167,2012-07-24,0
2174,2012-07-24,0.07077461502699389
2176,2012-07-24,0
1749,2012-07-25,0.460230339934911
2160,2012-07-25,0.48963224885531637
2161,2012-07-25,0
2164,2012-07-25,0
2167,2012-07-25,0
2174,2012-07-25,0.4601896790162403
2176,2012-07-25,0
1749,2012-07-26,0.18387090999827663
2160,2012-07-26,1.2516313135138655
2161,2012-07-26,4.085772634413116
